chapter_no,chapter_title,card_no_in_chapter,theme_title,category,tags,card_variant,recommended_time,title,key_idea,explanation,exercise_steps_json,duration_seconds,difficulty,status,tags_curated,pack,is_free_top300
61,LUCRURI PE CARE LE ASTEPTAM  DE LA CEILALTI (DAR PE  CARE RAREORI NE GANDIMSALE SCHIMBAM NOi iNSINE),8,Daca / Numim / Unii,Rutină & Disciplină,daca|numim|unii|claritate|actiune|obiceiuri,REFRAME,ANY,Reframe: Daca / Numim / Unii,Schimbă întrebarea: din „de ce mi se întâmplă?” în „ce pot controla acum?” (Rutină & Disciplină).,"În loc să cauți certitudini, definește un pas controlabil. În acest capitol, tema se învârte în jurul: daca, numim, unii, ingu, minte, emit. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Scrie problema în 1 propoziție."", ""Rescrie-o ca întrebare de control: „Ce pot controla azi?”"", ""Alege un singur pas de 2 minute și începe.""]",90,easy,published,disciplina|rutina|decizii|autocontrol|obiceiuri|claritate,PM,1
95,PREZENTUL ESTE TOT,7,Zile / Frica / Adancit,Anxietate & Stres,zile|frica|adancit|claritate|actiune|obiceiuri,REFRAME,ANY,Reframe: Zile / Frica / Adancit,Schimbă întrebarea: din „de ce mi se întâmplă?” în „ce pot controla acum?” (Anxietate & Stres).,"În loc să cauți certitudini, definește un pas controlabil. În acest capitol, tema se învârte în jurul: zile, frica, adancit, atat, mult, intuneric. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Scrie problema în 1 propoziție."", ""Rescrie-o ca întrebare de control: „Ce pot controla azi?”"", ""Alege un singur pas de 2 minute și începe.""]",90,easy,published,anxietate|stres|frica|decizii|autocontrol|prezenta,PM,1
63,30 DE INTREBARI PE CARE TREBUIE SA TI LE PUI DACA NU AI GASIT INCA RELATIA  PE CARE TI-O DORESTI,5,Daca / Faci / Plan,Rutină & Disciplină,daca|faci|plan|claritate|actiune|obiceiuri,REFRAME,ANY,Reframe: Daca / Faci / Plan,Schimbă întrebarea: din „de ce mi se întâmplă?” în „ce pot controla acum?” (Rutină & Disciplină).,"În loc să cauți certitudini, definește un pas controlabil. În acest capitol, tema se învârte în jurul: daca, faci, plan, gasi, acest, dragoste. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Scrie problema în 1 propoziție."", ""Rescrie-o ca întrebare de control: „Ce pot controla azi?”"", ""Alege un singur pas de 2 minute și începe.""]",90,easy,published,disciplina|rutina|decizii|autocontrol|obiceiuri|claritate,PM,1
22,STAREA DE ZEN A CREATIVITATII,11,Fapt / Orice / Proces,Anxietate & Stres,fapt|orice|proces|claritate|actiune|obiceiuri,REFRAME,ANY,Reframe: Fapt / Orice / Proces,Schimbă întrebarea: din „de ce mi se întâmplă?” în „ce pot controla acum?” (Anxietate & Stres).,"În loc să cauți certitudini, definește un pas controlabil. În acest capitol, tema se învârte în jurul: fapt, orice, proces, creativ, distrus, presiunea. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiun","[""Scrie problema în 1 propoziție."", ""Rescrie-o ca întrebare de control: „Ce pot controla azi?”"", ""Alege un singur pas de 2 minute și începe.""]",90,easy,published,anxietate|stres|decizii|autocontrol|prezenta|claritate,PM,1
21,102 MODURI PRIN CARE SANULASI GANDURILE !RATIONALE SA-TI STRI CE VIATA,97,Asta / Viata / Usoara,Rutină & Disciplină,asta|viata|usoara|claritate|actiune|obiceiuri,REFRAME,ANY,Reframe: Asta / Viata / Usoara,Schimbă întrebarea: din „de ce mi se întâmplă?” în „ce pot controla acum?” (Rutină & Disciplină).,"În loc să cauți certitudini, definește un pas controlabil. În acest capitol, tema se învârte în jurul: asta, viata, usoara, esti, telept. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Scrie problema în 1 propoziție."", ""Rescrie-o ca întrebare de control: „Ce pot controla azi?”"", ""Alege un singur pas de 2 minute și începe.""]",90,easy,published,disciplina|rutina|decizii|autocontrol|obiceiuri|claritate,PM,1
13,101 LUCRURI LA CARE SA TE GANDESTI iN LOC SA TE LASI MACINAT DE  GRIJI,2,Face / Faptul / Uneori,Anxietate & Stres,face|faptul|uneori|claritate|actiune|obiceiuri,REFRAME,ANY,Reframe: Face / Faptul / Uneori,Schimbă întrebarea: din „de ce mi se întâmplă?” în „ce pot controla acum?” (Anxietate & Stres).,"În loc să cauți certitudini, definește un pas controlabil. În acest capitol, tema se învârte în jurul: face, faptul, uneori, expresia, suprema, iubirii. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiun","[""Scrie problema în 1 propoziție."", ""Rescrie-o ca întrebare de control: „Ce pot controla azi?”"", ""Alege un singur pas de 2 minute și începe.""]",90,easy,published,anxietate|stres|decizii|autocontrol|prezenta|claritate,PM,1
58,INCA NU AI IMPLINIT 30 DE ANI. NU E PREA TARzIU SAO IEI DE LA,9,Capat / Tarziu / Fapt,Rutină & Disciplină,capat|tarziu|fapt|claritate|actiune|obiceiuri,REFRAME,ANY,Reframe: Capat / Tarziu / Fapt,Schimbă întrebarea: din „de ce mi se întâmplă?” în „ce pot controla acum?” (Rutină & Disciplină).,"În loc să cauți certitudini, definește un pas controlabil. În acest capitol, tema se învârte în jurul: capat, tarziu, fapt, sper, timpul. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Scrie problema în 1 propoziție."", ""Rescrie-o ca întrebare de control: „Ce pot controla azi?”"", ""Alege un singur pas de 2 minute și începe.""]",90,easy,published,disciplina|rutina|decizii|autocontrol|obiceiuri|claritate,PM,1
98,PUTEREA GAND IRII NEGATIVE,7,Putem / Frica / Invata,Anxietate & Stres,putem|frica|invata|claritate|actiune|obiceiuri,REFRAME,ANY,Reframe: Putem / Frica / Invata,Schimbă întrebarea: din „de ce mi se întâmplă?” în „ce pot controla acum?” (Anxietate & Stres).,"În loc să cauți certitudini, definește un pas controlabil. În acest capitol, tema se învârte în jurul: putem, frica, invata, vedem, directive, putin. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Scrie problema în 1 propoziție."", ""Rescrie-o ca întrebare de control: „Ce pot controla azi?”"", ""Alege un singur pas de 2 minute și începe.""]",90,easy,published,anxietate|stres|frica|decizii|autocontrol|prezenta,PM,1
14,ASTEPTARI DE CARE  TREBUIE SA TE DEBARASEZI PANAAJUNGI LA 30 DE,9,Daca / Orice / Dore,Rutină & Disciplină,daca|orice|dore|claritate|actiune|obiceiuri,REFRAME,ANY,Reframe: Daca / Orice / Dore,Schimbă întrebarea: din „de ce mi se întâmplă?” în „ce pot controla acum?” (Rutină & Disciplină).,"În loc să cauți certitudini, definește un pas controlabil. În acest capitol, tema se învârte în jurul: daca, orice, dore, munce, greu, batut. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Scrie problema în 1 propoziție."", ""Rescrie-o ca întrebare de control: „Ce pot controla azi?”"", ""Alege un singur pas de 2 minute și începe.""]",90,easy,published,disciplina|rutina|decizii|autocontrol|obiceiuri|claritate,PM,1
68,CU CAT ESTI MAI  iMPACAT CU DECIZIA CU ATAT SIMTI MAI  PUTIN NEVOIA APROBARII CELORLALTI  SI ALTE UNSPREZECE PE CARE LE STIU OAMENII IMPLINITI,9,Lasa / Altora / Demonii,Anxietate & Stres,lasa|altora|demonii|claritate|actiune|obiceiuri,REFRAME,ANY,Reframe: Lasa / Altora / Demonii,Schimbă întrebarea: din „de ce mi se întâmplă?” în „ce pot controla acum?” (Anxietate & Stres).,"În loc să cauți certitudini, definește un pas controlabil. În acest capitol, tema se învârte în jurul: lasa, altora, demonii, decida, fericirea, frica. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiune","[""Scrie problema în 1 propoziție."", ""Rescrie-o ca întrebare de control: „Ce pot controla azi?”"", ""Alege un singur pas de 2 minute și începe.""]",90,easy,published,anxietate|stres|frica|decizii|autocontrol|prezenta,PM,1
48,SAISPREZECE MOTIVE PENTRU CARE INCA NU AI DRAGOSTEA PE CARE TI-O DORESTI,29,Ceea / Zecea / Oara,Rutină & Disciplină,ceea|zecea|oara|claritate|actiune|obiceiuri,REFRAME,ANY,Reframe: Ceea / Zecea / Oara,Schimbă întrebarea: din „de ce mi se întâmplă?” în „ce pot controla acum?” (Rutină & Disciplină).,"În loc să cauți certitudini, definește un pas controlabil. În acest capitol, tema se învârte în jurul: ceea, zecea, oara, repeta, mine, acum. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Scrie problema în 1 propoziție."", ""Rescrie-o ca întrebare de control: „Ce pot controla azi?”"", ""Alege un singur pas de 2 minute și începe.""]",90,easy,published,disciplina|rutina|decizii|autocontrol|obiceiuri|claritate,PM,1
47,DACAAMVEDEA SUFLETE IN LOC DE,9,Daca / Diferiti / Frica,Anxietate & Stres,daca|diferiti|frica|claritate|actiune|obiceiuri,REFRAME,ANY,Reframe: Daca / Diferiti / Frica,Schimbă întrebarea: din „de ce mi se întâmplă?” în „ce pot controla acum?” (Anxietate & Stres).,"În loc să cauți certitudini, definește un pas controlabil. În acest capitol, tema se învârte în jurul: daca, diferiti, frica, felul, oamenii, intampla. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiune","[""Scrie problema în 1 propoziție."", ""Rescrie-o ca întrebare de control: „Ce pot controla azi?”"", ""Alege un singur pas de 2 minute și începe.""]",90,easy,published,anxietate|stres|frica|decizii|autocontrol|prezenta,PM,1
27,Fil CONECTAT CU TINE MANTRE CARE ITI VOR REAMINTI CA VIATA TA  SE PETRECE CHIAR,4,Exista / Ceea / Fata,Rutină & Disciplină,exista|ceea|fata|claritate|actiune|obiceiuri,REFRAME,ANY,Reframe: Exista / Ceea / Fata,Schimbă întrebarea: din „de ce mi se întâmplă?” în „ce pot controla acum?” (Rutină & Disciplină).,"În loc să cauți certitudini, definește un pas controlabil. În acest capitol, tema se învârte în jurul: exista, ceea, fata, poti, face, ceva. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Scrie problema în 1 propoziție."", ""Rescrie-o ca întrebare de control: „Ce pot controla azi?”"", ""Alege un singur pas de 2 minute și începe.""]",90,easy,published,disciplina|rutina|decizii|autocontrol|obiceiuri|claritate,PM,1
99,CE TREBUIE SA FACI PENTRU A ELIMINA ANXIETATEA DIN VIATA  TA,31,Tale / Restul / Panicii,Anxietate & Stres,tale|restul|panicii|claritate|actiune|obiceiuri,REFRAME,ANY,Reframe: Tale / Restul / Panicii,Schimbă întrebarea: din „de ce mi se întâmplă?” în „ce pot controla acum?” (Anxietate & Stres).,"În loc să cauți certitudini, definește un pas controlabil. În acest capitol, tema se învârte în jurul: tale, restul, panicii, interpretarea, acelei, senzafii. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perf","[""Scrie problema în 1 propoziție."", ""Rescrie-o ca întrebare de control: „Ce pot controla azi?”"", ""Alege un singur pas de 2 minute și începe.""]",90,easy,published,anxietate|stres|decizii|autocontrol|prezenta|claritate,PM,1
21,102 MODURI PRIN CARE SANULASI GANDURILE !RATIONALE SA-TI STRI CE VIATA,34,Poti / Afli / Intr,Rutină & Disciplină,poti|afli|intr|claritate|actiune|obiceiuri,REFRAME,ANY,Reframe: Poti / Afli / Intr,Schimbă întrebarea: din „de ce mi se întâmplă?” în „ce pot controla acum?” (Rutină & Disciplină).,"În loc să cauți certitudini, definește un pas controlabil. În acest capitol, tema se învârte în jurul: poti, afli, intr, stare, spirit, stabila. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Scrie problema în 1 propoziție."", ""Rescrie-o ca întrebare de control: „Ce pot controla azi?”"", ""Alege un singur pas de 2 minute și începe.""]",90,easy,published,disciplina|rutina|decizii|autocontrol|obiceiuri|claritate,PM,1
33,CUM SA NU TE MAI PREOCUPI DE MODUL IN CARE ARATA VIATA TA  SI SA iNCEPI SA TE  CONCENTREZIASUPRA FELULUI iN CARE TE SIMTI IN VIATA TA,34,Intreaba / Daca / Toata,Anxietate & Stres,intreaba|daca|toata|claritate|actiune|obiceiuri,REFRAME,ANY,Reframe: Intreaba / Daca / Toata,Schimbă întrebarea: din „de ce mi se întâmplă?” în „ce pot controla acum?” (Anxietate & Stres).,"În loc să cauți certitudini, definește un pas controlabil. În acest capitol, tema se învârte în jurul: intreaba, daca, toata, lumea, oarba, impresiona. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiune","[""Scrie problema în 1 propoziție."", ""Rescrie-o ca întrebare de control: „Ce pot controla azi?”"", ""Alege un singur pas de 2 minute și începe.""]",90,easy,published,anxietate|stres|decizii|autocontrol|prezenta|claritate,PM,1
68,CU CAT ESTI MAI  iMPACAT CU DECIZIA CU ATAT SIMTI MAI  PUTIN NEVOIA APROBARII CELORLALTI  SI ALTE UNSPREZECE PE CARE LE STIU OAMENII IMPLINITI,14,Ceea / Faci / Esti,Rutină & Disciplină,ceea|faci|esti|claritate|actiune|obiceiuri,REFRAME,ANY,Reframe: Ceea / Faci / Esti,Schimbă întrebarea: din „de ce mi se întâmplă?” în „ce pot controla acum?” (Rutină & Disciplină).,"În loc să cauți certitudini, definește un pas controlabil. În acest capitol, tema se învârte în jurul: ceea, faci, esti, multumit, atat, putina. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Scrie problema în 1 propoziție."", ""Rescrie-o ca întrebare de control: „Ce pot controla azi?”"", ""Alege un singur pas de 2 minute și începe.""]",90,easy,published,disciplina|rutina|decizii|autocontrol|obiceiuri|claritate,PM,1
90,Fil CEL MAI BUN CU ATUNCI CAND PARE CA MERITI CEL MAI PUTIN,10,Motivul / Frica / Ranita,Anxietate & Stres,motivul|frica|ranita|claritate|actiune|obiceiuri,REFRAME,ANY,Reframe: Motivul / Frica / Ranita,Schimbă întrebarea: din „de ce mi se întâmplă?” în „ce pot controla acum?” (Anxietate & Stres).,"În loc să cauți certitudini, definește un pas controlabil. În acest capitol, tema se învârte în jurul: motivul, frica, ranita, alti, oameni, singura. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Scrie problema în 1 propoziție."", ""Rescrie-o ca întrebare de control: „Ce pot controla azi?”"", ""Alege un singur pas de 2 minute și începe.""]",90,easy,published,anxietate|stres|frica|motivatie|decizii|autocontrol,PM,1
19,"DETALII CARE, FARASA- TI DAI SEAMA,  iTI INFLUENTEAZA   W PAREREA PE CARE O AI DESPRE CORPUL TAU",7,Cape / Scop / Greu,Rutină & Disciplină,cape|scop|greu|claritate|actiune|obiceiuri,REFRAME,ANY,Reframe: Cape / Scop / Greu,Schimbă întrebarea: din „de ce mi se întâmplă?” în „ce pot controla acum?” (Rutină & Disciplină).,"În loc să cauți certitudini, definește un pas controlabil. În acest capitol, tema se învârte în jurul: cape, scop, greu, crezut, iubirea, poate. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Scrie problema în 1 propoziție."", ""Rescrie-o ca întrebare de control: „Ce pot controla azi?”"", ""Alege un singur pas de 2 minute și începe.""]",90,easy,published,disciplina|rutina|decizii|scop|autocontrol|obiceiuri,PM,1
64,CEL MAI MARE TABU DIN CULTURA NOASTRA ESTE ONESTITATEA RADICALA. SI EXACT ASTA E  PROBLEMA,6,Suntem / Frica / Noastra,Anxietate & Stres,suntem|frica|noastra|claritate|actiune|obiceiuri,REFRAME,ANY,Reframe: Suntem / Frica / Noastra,Schimbă întrebarea: din „de ce mi se întâmplă?” în „ce pot controla acum?” (Anxietate & Stres).,"În loc să cauți certitudini, definește un pas controlabil. În acest capitol, tema se învârte în jurul: suntem, frica, noastra, onestitate, schimbare, radacinile. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți p","[""Scrie problema în 1 propoziție."", ""Rescrie-o ca întrebare de control: „Ce pot controla azi?”"", ""Alege un singur pas de 2 minute și începe.""]",90,easy,published,anxietate|stres|frica|decizii|autocontrol|prezenta,PM,1
21,102 MODURI PRIN CARE SANULASI GANDURILE !RATIONALE SA-TI STRI CE VIATA,64,Daca / Vrei / Tine,Rutină & Disciplină,daca|vrei|tine|claritate|actiune|obiceiuri,REFRAME,ANY,Reframe: Daca / Vrei / Tine,Schimbă întrebarea: din „de ce mi se întâmplă?” în „ce pot controla acum?” (Rutină & Disciplină).,"În loc să cauți certitudini, definește un pas controlabil. În acest capitol, tema se învârte în jurul: daca, vrei, tine, poti, tepta, altcineva. Progresul apare când reduci zgomotul și iei decizii concrete, nu când cauți perfecțiunea.","[""Scrie problema în 1 propoziție."", ""Rescrie-o ca întrebare de control: „Ce pot controla azi?”"", ""Alege un singur pas de 2 minute și începe.""]",90,easy,published,disciplina|rutina|decizii|autocontrol|obiceiuri|claritate,PM,1
